"sst","chl","par","parml","nano_pico","micro_nano","pico","micro_pico","lat","lon","depth","month","PBmax","alpha","Ek","region","date","mld"
6.16833190917969,NA,7.57851565325702,NA,NA,NA,NA,NA,47.75,-60.1,30,11,5.67,0.05985075,94.7356549416674,"scot",2000-11-04,21.2742347717285
6.16833190917969,NA,7.57851565325702,NA,NA,NA,NA,NA,47.75,-60.1,3,11,5.26,0.05782375,90.9660822758814,"scot",2000-11-04,21.2742347717285
5.38433736165365,0.663898348808289,8.61453555180476,0.990101986865815,1.45217434518074,1.5335958774522,0.21371069813141,2.22704858911103,48,-60.4,20,11,3.44,0.0478235,71.9311635493011,"scot",2000-11-04,21.2742347717285
5.38433736165365,0.663898348808289,8.61453555180476,0.990101986865815,1.45217434518074,1.5335958774522,0.21371069813141,2.22704858911103,48,-60.4,3,11,3.73,0.04988725,74.7686032002165,"scot",2000-11-04,21.2742347717285
8.04833170572917,NA,8.94143707275391,NA,NA,NA,NA,NA,45.98,-57.63,20,11,3.7,0.05664675,65.3170746777176,"scot",2000-11-05,23.6666240692139
8.04833170572917,NA,8.94143707275391,NA,NA,NA,NA,NA,45.98,-57.63,3,11,5.55,0.043759,126.831051897895,"scot",2000-11-05,23.6666240692139
7.22066650390625,0.76252289613088,9.57922818110539,1.08353467673997,1.4910817724411,1.55305804340135,0.208037819403232,2.31573654005879,45.8,-58.22,10,11,4.03,0.0473035,85.1945416301119,"scot",2000-11-05,19.4318504333496
7.22066650390625,0.76252289613088,9.57922818110539,1.08353467673997,1.4910817724411,1.55305804340135,0.208037819403232,2.31573654005879,45.8,-58.22,3,11,5.54,0.04825,114.818652849741,"scot",2000-11-05,19.4318504333496
13.0529988606771,NA,8.77108033498128,NA,NA,NA,NA,NA,43.12,-60.14,20,11,4.9,0.051205,95.6937799043062,"scot",2000-11-06,17.348295211792
13.0529988606771,NA,8.77108033498128,NA,NA,NA,NA,NA,43.12,-60.14,3,11,6.15,0.0562675,109.299329097614,"scot",2000-11-06,17.348295211792
11.9076680501302,NA,8.89099756876628,NA,NA,NA,NA,NA,43.31,-60.35,20,11,3.71,0.0453345,81.8361292172628,"scot",2000-11-06,17.348295211792
11.9076680501302,NA,8.89099756876628,NA,NA,NA,NA,NA,43.31,-60.35,3,11,8.33,0.03633975,229.225572547967,"scot",2000-11-06,17.348295211792
7.98433430989583,0.918084251880646,10.8283820519081,0.668599904930759,1.55238977452461,1.5846421622999,0.199506338978724,2.45998228903494,44.86,-61.9,3,11,5.32,0.07402225,71.8702822462165,"scot",2000-11-07,20.1843643188477
4.70733235677083,0.397559004170554,37.752131652832,17.2443039621103,1.35289726061829,1.47267608907526,0.230134941307322,1.99237944668798,59.5,-44.06,30,7,1.78,0.04015,44.3337484433375,"lab",2001-07-10,13.6785173416138
8.10066223144531,0.454552898804347,32.6241986592611,8.78285221235524,1.38069064129512,1.47368156603145,0.226480611962218,2.03469834646876,58,-44.01,20,7,3.7,0.0438165,84.4430750972807,"lab",2001-07-11,20.5841255187988
8.10066223144531,0.454552898804347,32.6241986592611,8.78285221235524,1.38069064129512,1.47368156603145,0.226480611962218,2.03469834646876,58,-44.01,2,7,3.55,0.0445825,79.627656591712,"lab",2001-07-11,20.5841255187988
9.6893300374349,0.412641420960426,31.1961981455485,9.69714665504884,1.3987304330385,1.40466106329666,0.229175266878526,1.96474217733725,56,-44.02,10,7,2.6,0.040882,63.597671346803,"lab",2001-07-12,19.6672649383545
9.6893300374349,0.412641420960426,31.1961981455485,9.69714665504884,1.3987304330385,1.40466106329666,0.229175266878526,1.96474217733725,56,-44.02,2,7,2.94,0.04024175,73.0584529748333,"lab",2001-07-12,19.6672649383545
11.2219970703125,0.67196669181188,34.0293983459473,9.23595058309532,1.67862458802125,1.19662845519512,0.213341774356511,2.0086899476164,53.6,-44,20,7,3.01,0.0547705,54.9565915958408,"lab",2001-07-13,15.8164291381836
11.2219970703125,0.67196669181188,34.0293983459473,9.23595058309532,1.67862458802125,1.19662845519512,0.213341774356511,2.0086899476164,53.6,-44,2,7,4.26,0.07752125,54.9526742667333,"lab",2001-07-13,15.8164291381836
11.4406646728516,0.918174892663956,36.6787982940674,5.11641023953311,1.83017494696744,1.19078722991348,0.199619768165218,2.1793489553564,52.09,-45.9,20,7,4.63,0.055415,83.5513850040603,"lab",2001-07-14,16.7949028015137
11.4406646728516,0.918174892663956,36.6787982940674,5.11641023953311,1.83017494696744,1.19078722991348,0.199619768165218,2.1793489553564,52.09,-45.9,2,7,4.84,0.08102125,59.737414567166,"lab",2001-07-14,16.7949028015137
10.5069946289063,0.843713754415512,42.8480651855469,13.4439976486912,1.62020250481362,1.41488165169384,0.203558309128295,2.29239479608918,50.86,-48.49,30,7,2.1,0.02297075,91.4206109944168,"lab",2001-07-15,10.9250249862671
10.5069946289063,0.843713754415512,42.8480651855469,13.4439976486912,1.62020250481362,1.41488165169384,0.203558309128295,2.29239479608918,50.86,-48.49,2,7,3.43,0.04967875,69.0436051631734,"lab",2001-07-15,10.9250249862671
10.3706624348958,0.224118599524865,47.6891326904297,30.3152505919588,1.3747290009763,1.28080266829811,0.241809572829971,1.76075657263724,49.41,-51.54,20,7,6.35,0.054336,116.86542991755,"scot",2001-07-16,9.61444664001465
10.3706624348958,0.224118599524865,47.6891326904297,30.3152505919588,1.3747290009763,1.28080266829811,0.241809572829971,1.76075657263724,49.41,-51.54,2,7,6.94,0.053135,130.610708572504,"scot",2001-07-16,9.61444664001465
12.459999593099,0.722521237351678,18.4965579223633,4.56841939504776,2.3075817988722,0.622095463955501,0.210831779139403,1.43553616978467,44.27,-63.32,20,10,6.99,0.07673775,91.0894572749397,"scot",2001-10-18,12.9043025970459
12.459999593099,0.722521237351678,18.4965579223633,4.56841939504776,2.3075817988722,0.622095463955501,0.210831779139403,1.43553616978467,44.27,-63.32,1,10,7.48,0.087744,85.2479941648432,"scot",2001-10-18,12.9043025970459
12.8756663004557,0.711928645769755,18.0551976013184,2.65209739631434,2.72261763388449,0.366640366108328,0.211826746499805,0.998221526060399,42.97,-61.76,50,10,3.66,0.05623675,65.0819970926485,"scot",2001-10-19,17.831356048584
12.8756663004557,0.711928645769755,18.0551976013184,2.65209739631434,2.72261763388449,0.366640366108328,0.211826746499805,0.998221526060399,42.97,-61.76,1,10,6.15,0.06682575,92.0303924759543,"scot",2001-10-19,17.831356048584
13.4566701253255,0.467568059762319,17.5182584679645,4.83294471157508,3.54296407031732,-0.0438119383755332,0.227907763934115,0,42.7,-61.54,50,10,2.13,0.0601985,35.3829414354178,"scot",2001-10-20,17.831356048584
13.4566701253255,0.467568059762319,17.5182584679645,4.83294471157508,3.54296407031732,-0.0438119383755332,0.227907763934115,0,42.7,-61.54,1,10,5.09,0.0569065,89.4449667436936,"scot",2001-10-20,17.831356048584
